Field and Devil's Tower,"5"" x 7""",2019,Acrylic,150,South Dakota Trip,,,,,
Red and Blue Cows,"5"" x 7""",2019,Acrylic,150,South Dakota Trip,,,,,
Black Hills Waterfall,"8"" x 10""",2019,Acrylic,250,South Dakota Trip,,,,,
View from Corkscrew Road,"8"" x 10""",2019,Acrylic,250,South Dakota Trip,,,,,
Botanical Still Life,"11"" x 14""",2015,Acrylic,,Still Life,,,,,
Whisp Broom Ladies,"19"" x 25""",1989,Pastels,sold,Still Life,,,,,
Brown Chair,"8"" x 10"" mat",,Pastels,210,Still Life,,,,,
Chair with Blue Background,"8"" x 10"" mat",1993,Pastels,210,Still Life,,,,,
Chair with Pink Background,"8"" x 10"" mat",1993,Pastels,210,Still Life,,,,,
Still Life,"8"" x 10"" mat",1980,Watercolor,210,Still Life,,,,,
"Stone in the Middle of the Road, As a Bridge","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, As the Leaves Fall","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, Could Not Stop Nature","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, Diverts the Path","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, From Both Sides","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, In the Woods","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, It Grows On You","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, It is the Small Things That Make a Difference","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, Split in Two","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
"Stone in the Middle of the Road, Split in Two, a Different View","10"" x 10""",2015,Acrylic,260,Stone in the Middle of the Road,,,,,
7 13 09 Morning,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
7 13 09 Morning 2,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
7 13 09 Morning 3,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
7 16 09 Evening,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
7 16 09 Morning,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
7 23 09  Morning,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
7 24 09 Morning,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
7 24 09 Sunset,"10"" x 8"" mat",2009,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
School Doors,"10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 I","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 II","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 III","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 IV","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 IX","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 V","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 VI","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 VII","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 VIII","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 X","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 XI","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset 2008 XII","10"" x 8"" mat",2008,Watercolor on paper,250,"Sunrise, Sunset Series",,,,,
Sea Isle City Sunrise,"11"" x 14"" mat",2015,Watercolor on paper,300,"Sunrise, Sunset Series",,,,,
Sea Isle City Sunrise 2,"11"" x 14"" mat",2015,Watercolor,300,"Sunrise, Sunset Series",,,,,
8 28 08 Evening,"8"" x 10""",2008,Watercolor,250,"Sunrise, Sunset Series",,,,,
Stone Tavern Lake Morning HR,"8"" x 10""",2009,Watercolor,210,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset XIII","8"" x 10""",2008,Watercolor,210,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset XIX","8"" x 10""",2008,Watercolor,210,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset XV","8"" x 10""",2008,Watercolor,210,"Sunrise, Sunset Series",,,,,
"Sunrise, Sunset XVI","8"" x 10""",2008,Watercolor,210,"Sunrise, Sunset Series",,,,,
Sunset Pikes Peak,2008,,Colored Pencil,75,Sunrise/Sunset Series,,,,,
Yale Library,"11"" 14""",2019,Watercolor,400,The Professor's Interiors,,,,,
Aunt Tullie's Living Room,"11"" X 14"" mat",2017,Acrylic on paper,sold,The Professor's Interiors,,,,,
Director's Office,"11"" X 14"" mat",2016,Acrylic on paper,400,The Professor's Interiors,,,,,
Favorite Restaurant in Italy,"11"" X 14"" mat",2016,Acrylic on paper,400,The Professor's Interiors,,,,,
Harry's Enclosed Porch,"11"" X 14"" mat",2016,Acrylic on paper,400,The Professor's Interiors,,,,,
Museum Court Yard,"11"" X 14"" mat",2017,Acrylic on paper,400,The Professor's Interiors,,,,,
The Professor's Front Hall,"11"" X 14"" mat",2015,Acrylic,400,The Professor's Interiors,,,,,
English Living Room,"14"" X 11"" mat",2016,Watercolor on paper,sold,The Professor's Interiors,,,,,
Harry's Living Room,"14"" X 11"" mat",2016,Acrylic on paper,400,The Professor's Interiors,,,,,
Tea Time at the Professor's,"14"" X 11"" mat",2015,Watercolor on paper,400,The Professor's Interiors,,,,,
The Professor's Study,"14"" X 11"" mat",2015,Acrylic on paper,400,The Professor's Interiors,,,,,
The Professor's Unattached Porch,"14"" X 11"" mat",2017,Acrylic on paper,400,The Professor's Interiors,,,,,
The Tiled Hallway,"22"" x 28""",2020,Watercolor,1000,The Professor's Interiors,,,,,
Lydia's for Thanksgiving,"22"" x 28"" mat",2017,Acrylic on paper,1000,The Professor's Interiors,,,,,
Hackberry,"10"" x 10""",2019,Acrylic,260,Trees,,,,,
Live Oak,"10"" x 10""",2019,Acrylic,260,Trees,,,,,
Looking Up,"8"" x 10"" mat",2009,Watercolor,210,Trees,,235,,,
Assunpink Winter Field,"11"" X 14""",2016,Acrylic,400,Winter Landscape,,,,,No sub folders
Assunpink Winter Field with Trees,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,Need:
Empty Box Creek Winter Sunrise,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,
Empty Box Creek Winter Sunset,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,"Pics must be in the folder of their category, even if duplicated"
Entrance to Field,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,Many photos are not in spreadsheet
Snowy Field with Fence,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,Names are Case Sensitive
Snowy Field with Golden Trees,"11"" X 14""",2016,Acrylic,400,Winter Landscape,,,,,Mom and Dad movie prices not defined
Sunset on Snowy Fields,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,
Winter Farm,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,
Winter Farm Field,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,https://bulkresizephotos.com/
Winter Farm Field 2,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,
Winter Path to Field,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,
Winter Road at Sunset,"11"" X 14""",2015,Acrylic,400,Winter Landscape,,,,,
Birds in Winter Field,"18"" x 24""",2017,Acrylic,1000,Winter Landscape,,,,,Bone 14
Trump at Mount Rushmore,"11"" x 14"" mat",2020,Pen and Ink,150,Drawings and Black and White Prints,,,,,
